canonical_smiles,is_coumarin,Factor_XIIa_pIC50,Factor_Xa_pIC50,Thrombin_pIC50,VKORC1_pIC50
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccc(F)cc1,False,,4.559931997260875,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccc(OC)cc1,False,,5.177060817209909,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccc(OC)cc1OC,False,,4.4739425884546655,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccc([N+](=O)[O-])cc1,False,,5.072455132870978,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc(C)c1,False,,5.424904567985105,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc(Cl)c1,False,,6.7069912133414356,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc(Cl)c1Cl,False,,5.1119441262432295,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc(N(C)C)c1,False,,4.528464800169722,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc(OC)c1,False,,4.734969802276941,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1cccc2ccccc12,False,,6.019942060810138,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccccc1,False,,4.873465993198441,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccccc1C,False,,5.381512598603646,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\NC(=S)Nc1ccccc1Cl,False,,6.6790648045314045,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)CC4=O,False,,6.104820638537739,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4O,False,,4.895144304542031,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2cc(C)cc(C)c2)nn1,False,,5.198267091951417,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(Br)cc2)nn1,False,,5.476019545315007,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(C(C)C)cc2)nn1,False,,4.692782170796858,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(C)cc2)nn1,False,,5.2576677176428515,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(Cl)cc2)nn1,False,,4.563656037074077,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(F)cc2)nn1,False,,5.05856807935445,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc(OC)cc2)nn1,False,,4.713336986343667,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccc3c(c2)OCO3)nn1,False,,5.120732043175387,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2cccc(C)c2)nn1,False,,4.3797535628558,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2cccc(Cl)c2)nn1,False,,4.751835391786193,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2cccc3ccccc23)nn1,False,,5.312881449197969,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccccc2)nn1,False,,4.982749567728989,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(-c2ccccc2C)nn1,False,,4.4620072218682605,,
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4OCc1cn(Cc2ccccc2)nn1,False,,4.531531556723491,,
CCOC(=O)[C@]1(NS(=O)(=O)Cc2ccccc2)CCCN(CC(=O)N[C@H]2CCCN(C(=N)N)[C@@H]2O)C1=O,False,,8.23807216157947,8.958607314841775,
CCOC(=O)[C@]1(NS(=O)(=O)Cc2ccccc2)CCCN(CC(=O)N[C@H]2CCCN(C(=N)N)[C@H]2O)C1=O,False,,7.364516253185088,7.1911141326401875,
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)N1CCOCC1,False,4.301029995663981,,,
CCOC(=O)c1[nH]c2ccccc2c1N=C(S)Nc1ccccc1,False,,,5.509878515053574,
CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)CCN1CCOCC1,False,,,4.301029995663981,
CCOC(=O)c1c(C)[nH]c2ccc(OCc3c(C(=O)OCC)c4cc(OS(=O)(=O)[O-])ccc4n3C(=O)OC(C)(C)C)cc12.[Na+],False,,3.640164517660112,3.3716110699496884,
CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,False,5.081763579592947,,6.273028416317123,
CCOC(=O)c1c(C)oc2cc(OC(=O)N3CCOCC3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,1.6020599913279623,
CCOC(=O)c1c(C)oc2cc(OC(=O)c3ccc(OC)cc3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.2893311052911822,
CCOC(=O)c1c(C)oc2cc(OC(C)C)c(OCc3oc4cc(OC(C)C)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,4.521439352535898,
CCOC(=O)c1c(C)oc2cc(OC(C)C)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,1.8824336742761094,
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3cccc(S(=O)(=O)[O-])c3)cc12.[Na+],False,,,3.8728952016351923,
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OCc5oc6cc(OC)c(OS(=O)(=O)[O-])cc6c5C(=O)OCC)cc4c3C(=O)OCC)cc12.[Na+],False,,,6.509204329057442,
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,3.5228787452803374,4.567162016695071,
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.42021640338319,
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],False,,,3.4388535706246324,
CCOC(=O)c1c(C)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,2.6020599913279625,
CCOC(=O)c1c(C)oc2cc(OCC)c(OCc3oc4cc(OCC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,3.918607321094206,
CCOC(=O)c1c(C)oc2cc(OCC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,1.693488444834994,
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.585026652029182,
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.060480747381382,
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.3010299956639813,
CCOC(=O)c1c(C)oc2cc(OCCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.610433880584146,
CCOC(=O)c1c(C)oc2cc(OCOC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,1.7958800173440752,
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OC(C)C)cc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.638272163982407,
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OC(C)C)cc3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.3010299956639813,
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OCOC)cc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.481486060122113,
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.585026652029182,
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.3010299956639813,
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OCOC)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.3979400086720375,
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OCOC)c3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.640164517660112,
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OS(=O)(=O)[O-])c3)c(OS(=O)(=O)[O-])cc12.[Na+].[Na+],False,,,3.3010299956639813,
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3cccc(S(=O)(=O)[O-])c3)cc12.[Na+],False,,,3.3010299956639813,
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.698970004336019,
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCCOS(=O)(=O)[O-])cc12.[Na+].[Na+],False,,,4.853871964321762,
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],False,,,5.568274279755074,
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.8728952016351923,
CCOC(=O)c1c(C)oc2cc(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)c(OC)cc12.[Na+],False,,,4.050305005968571,
CCOC(=O)c1c(C)oc2cc(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)c(OS(=O)(=O)[O-])cc12.[Na+].[Na+],False,,,3.11845331928923,
CCOC(=O)c1c(C)oc2cc(OS(=O)(=O)[O-])c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],False,,,3.5228787452803374,
CCOC(=O)c1c(C)oc2cc(Oc3cccc(OS(=O)(=O)[O-])c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],False,,,3.5228787452803374,
CCOC(=O)c1c(CN2CCOCC2)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,2.154901959985743,
CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(CN4CCOCC4)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,3.889705136707774,
CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(COc4cc5c(C(=O)OCC)c(C)oc5cc4OC)oc3cc2OC)[nH]c2ccc(OS(=O)(=O)[O-])cc12.[Na+],False,,3.46344155742847,3.517126416391246,
CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(Cc4ccccc4)oc3cc2OC)[nH]c2ccc(OS(=O)(=O)[O-])cc12.[Na+],False,,3.709965388637482,3.485452247339714,
CCOC(=O)c1c(COc2cc3c(C(=O)OCCc4ccccc4)c(C)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,5.494850021680094,
CCOC(=O)c1c(COc2cc3c(C(=O)OCc4ccc(OCOC)cc4)c(C)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],False,,,5.585026652029182,
CCOC(=O)c1c(NC(=O)c2ccc(Br)o2)sc2c1CCCC2,False,4.301029995663981,,,
CCOC(=O)c1c(O)c2cc(Cl)ccc2n(CC)c1=O,False,4.301029995663981,,,
CCOC(=O)c1cc2sccc2n1CC(=O)N1c2ccccc2CC1C,False,4.301029995663981,,,
CCOC(=O)c1ccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)cc1,False,,,6.27865111954743,
CCOC(=O)c1ccc(CCOC(=O)N[C@H](CC2CCN(C(=N)N)CC2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)cc1.O=C(O)C(F)(F)F,False,,,5.6020599913279625,
CCOC(=O)c1ccc(NC(=O)NC2CCN(CC(=O)NCc3ccc4c(c3)OCO4)CC2)cc1,False,,,4.301029995663981,
CCOC(=O)c1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,6.161150909262744,,
CCOC(=O)c1ccc(NC(=O)c2nc3c(s2)CN(C)CC3)c(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c1,False,,5.0,,
CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,False,,5.336299074610352,6.16304326294045,
CCOC(=O)c1ccc2c(c1)nc(C1CCN(S(=O)(=O)c3cccs3)CC1)n2CC,False,4.301029995663981,,,
CCOC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccoc3C)n2CCOC)c1,False,4.301029995663981,,,
CCOC(=O)c1ccccc1Oc1c(F)c(F)nc(NCCO)c1F,False,,,4.301029995663981,
CCOC(=O)c1cn(Cc2ccccc2)nn1,False,4.301029995663981,,,
CCOC(=O)c1cnn(-c2ncnc3sc4c(c23)CCC4)c1N,False,,,4.301029995663981,
CCOC(=O)c1cnn(C(=O)c2ccccc2)c1N,False,5.2023772726042425,,,
CCOC(=O)c1csc(C(=O)C(CCCN=C(N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC)n1,False,,,6.920818753952375,
CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(=O)C3CC3)cc12,False,,,6.795880017344075,
CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(=O)CC)cc12,False,,,7.4089353929735005,
CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(C)=O)cc12,False,,,6.508638306165727,
CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,False,,,6.318758762624412,
CCOC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccc([N+](=O)[O-])cc12,False,,,7.086186147616283,
CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccc([N+](=O)[O-])cc12,False,,,6.431798275933005,
CCOC(=O)c1nnn(-c2nonc2N)c1CNc1ccc(C)c(Br)c1,False,4.301029995663981,,,
CCOC(=O)c1sc(N(C)C(C)=O)nc1C,False,4.301029995663981,,,
CCOC(=O)c1sc(NC(=O)/C=C/c2cnn(C)c2C)c(C(=O)OCC)c1C,False,,,4.301029995663981,
CCOC(=O)c1sc2ncnc(N3CCN(C(=O)OCC)CC3)c2c1C,False,4.301029995663981,,,
CCOC(C(=O)NCc1ccc(C(=N)N)cc1OCC(N)=O)c1c(F)cc(OCc2ccccn2)cc1F.Cl,False,,7.596156750019069,,
CCOCC(=O)Nc1cc(-c2cn3cccnc3n2)ccc1C,False,4.301029995663981,,,
CCOCC(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,False,4.301029995663981,,,
CCOCCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccccc1,False,4.301029995663981,,,
CCOCCn1c(-c2ccc(OC)cc2)nc2ccccc21,False,4.301029995663981,,,
CCOCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,False,4.301029995663981,,,
CCOC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,False,,5.0,5.0,
CCON(C(=O)C1=CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1,False,,,6.060480747381382,
CCOP(=O)(OCC)/C(C#N)=C(\Nc1ccc2oc(C)cc2c1)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,False,,6.181774106386045,,
CCOP(=O)(OCC)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccc(-c4cccc(C(=O)N(CC)CC)c4)cc3C[C@@H]21,False,,4.698970004336019,5.494850021680094,
CCO[C@@H]1CC(CCO)N(C(=O)c2cc(OC)c3oc(NC(CF)c4cccc(Cl)c4)nc3c2)C1,False,,,8.833979228472673,
CCO[C@@H]1CC(CO)N(C(=O)c2cc(OC)c3oc(NC(CF)c4cccc(Cl)c4)nc3c2)C1,False,,,9.721246399047171,
CCO[C@@H]1CC(CO)N(C(=O)c2cc(OC)c3oc(N[C@@H](CF)c4cccc(Cl)c4)nc3c2)C1,False,,,8.638272163982407,
CCO[C@@H]1CC(CO)N(C(=O)c2cc(OC)c3oc(N[C@H](CF)c4cccc(Cl)c4)nc3c2)C1,False,,,9.795880017344075,
CCO[C@@H]1C[C@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)N(C(=O)Nc2ccc(Cl)cc2)C1,False,,9.132335723728106,,
CCO[C@]1(CC)C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,False,,10.301029995663981,,
CCOc1cc(/C=C2/C(=N)N3OC(C)=CC3=NC2=O)ccc1OCCOc1ccccc1,False,4.301029995663981,,,
CCOc1cc(/C=N/n2cnnc2)cc(Br)c1O,False,4.301029995663981,,,
CCOc1cc(C(=O)O)cc(NC(=O)c2nc3c(s2)CN(C(C)C)CC3)c1CCC(=O)Nc1ccc(Cl)cc1,False,,9.130768280269024,,
CCOc1cc(C2NC(=O)NC(O)(C(F)(F)F)C2C(=O)c2ccc(Cl)cc2)ccc1O,False,,,4.301029995663981,
CCOc1cc(CO)ccc1OCC(=O)N1CCCCC1,False,4.301029995663981,,,
CCOc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(C(=N)N(C)C)cc1,False,,9.221848749616356,,
CCOc1cc(NC(=O)c2ccc(C)cc2)c(OCC)cc1N=C(S)NCCCN1CCOCC1,False,4.301029995663981,,,
CCOc1cc(OC2CCN(C)CC2)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1,False,,6.00396910908979,,
CCOc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,False,,,4.301029995663981,
CCOc1cc(S(=O)(=O)NCc2ccc(OC)cc2)c(OCC)cc1-n1cnnn1,False,,,4.301029995663981,
CCOc1cc2c(N)nccc2cc1C[C@H](C(=O)O)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,False,,7.173925197299173,,
CCOc1cc2c(N)nccc2cc1C[C@H](C(=O)O)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC(F)(F)C3)s2)C1=O,False,,6.721246399047171,,
CCOc1cc2c(N)nccc2cc1C[C@H](C(=O)O)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,8.075720713938118,,
CCOc1ccc(-c2c(C)[n+](-c3ccc(OCC)cc3)c3n2CCCCC3)cc1.[O-][Cl+3]([O-])([O-])[O-],False,4.301029995663981,,,
CCOc1ccc(-c2ccc(C(=O)NC(/C=C/c3ccccc3)C(Cc3cccc(C(=N)N)c3)C(=O)OC)cc2)cc1,False,,6.443697499232712,5.698970004336019,
CCOc1ccc(-n2c(SCC(=O)Nc3cc(C)on3)nnc2-c2c[nH]c3ccccc23)cc1,False,4.301029995663981,,,
CCOc1ccc(C(=O)NCC(=O)OC(C)C(=O)NCc2ccco2)cc1OCC,False,,,4.301029995663981,
CCOc1ccc(C2CC(=O)N(Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C2=O)cc1,False,,,4.301029995663981,
CCOc1ccc(CNc2ncnc(N)n2)cc1,False,4.301029995663981,,,
CCOc1ccc(C[C@@H](NC(=O)/C=C/c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)C23CC4CC(CC(C4)C2)C3)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2[nH]c(C)cc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2[nH]ccc2C)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2cscn2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccc(Cl)c(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccc(OC)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2cccc(C)c2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)c(C)c2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,4.825257498915995,5.0,4.638764005203223,
CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)c(C)c2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@H](C(=O)NCc2ccc(CN)cc2)[C@H](O)c2ccccc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccccc2C)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2ccccn2)C(=O)N[C@@H](Cc2cccs2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N[C@@H](Cc2cscn2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N[C@H](C(=O)NCc2ccc(CN)cc2)[C@H](O)c2ccccc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2N)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2N)C(=O)N[C@@H](Cc2cscn2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2NC(C)=O)C(=O)N[C@@H](Cc2ccsc2)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(C[C@@H](NC(=O)c2sccc2NC(C)=O)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,False,5.0,,,
CCOc1ccc(N(CC(=O)Nc2cc(C)ccc2C)S(=O)(=O)c2c(C)nc(O)nc2O)cc1,False,4.301029995663981,,,
CCOc1ccc(N(CC(=O)Nc2ccc3c(c2)OCCO3)S(=O)(=O)c2c(C)noc2C)cc1,False,4.301029995663981,,,
CCOc1ccc(N(CC(=O)Nc2cccc(F)c2)S(=O)(=O)c2c(C)noc2C)cc1,False,4.301029995663981,,,
CCOc1ccc(NC(=N)Nc2nc(O)cc(CSc3nnc(C)s3)n2)cc1,False,4.301029995663981,,,
CCOc1ccc(NC(=O)C(C)O)c(NS(=O)(=O)c2ccc(CCNC(C)=O)cc2)c1,False,,,4.301029995663981,
CCOc1ccc(NC(=O)c2ccc(CNc3c(N4CCCC4)c(=O)c3=O)cc2)cc1,False,,,4.301029995663981,
